round_id,symbol,direction,open_time,close_time,open_price,close_price,max_position,open_trades_count,close_trades_count,pnl_xbt,holding_duration,is_closed,pnl_from_wallet
279,ETHUSD,Long,2021-01-01 18:45:19.360000+00:00,2021-01-01 19:47:15.688000+00:00,719.525,727.4,444,2,1,,0 days 01:01:56.328000,True,0.0
280,ETHUSD,Long,2021-01-02 12:55:37.126000+00:00,2021-01-02 19:57:55.800000+00:00,766.6975835682641,777.9977094240837,6666,30,27,,0 days 07:02:18.674000,True,0.0
281,ETHUSD,Long,2021-01-02 20:04:19.770000+00:00,2021-01-02 21:24:13.106000+00:00,771.11,769.9848275862068,2610,13,12,,0 days 01:19:53.336000,True,0.0
282,ETHUSD,Short,2021-01-03 16:06:56.366000+00:00,2021-01-04 05:55:04.441000+00:00,989.0622280497281,1005.6730539662358,-16544,145,175,,0 days 13:48:08.075000,True,0.0
283,ETHUSD,Short,2021-01-04 05:56:21.098000+00:00,2021-01-04 07:12:42.461000+00:00,1135.5506133359572,1119.8474761389355,-30489,89,27,,0 days 01:16:21.363000,True,0.0
284,ETHUSD,Long,2021-01-04 07:24:34.249000+00:00,2021-01-04 07:26:01.694000+00:00,1065.2,1077.7,2111,2,1,,0 days 00:01:27.445000,True,0.0
285,ETHUSD,Short,2021-01-05 05:25:56.383000+00:00,2021-01-05 19:40:08.219000+00:00,1046.080818496538,1088.4583803165183,-20220,63,78,,0 days 14:14:11.836000,True,0.029842
286,ETHUSD,Short,2021-01-06 18:29:09.414000+00:00,2021-01-06 19:04:41.610000+00:00,1192.7045570698467,1207.8957126632595,-7044,13,4,,0 days 00:35:32.196000,True,0.0
287,ETHUSD,Short,2021-01-06 19:48:56.047000+00:00,2021-01-06 20:03:46.621000+00:00,1182.530759657507,1169.44370436745,-22599,75,96,,0 days 00:14:50.574000,True,0.0
288,ETHUSD,Long,2021-01-06 20:04:03.596000+00:00,2021-01-06 20:17:31.535000+00:00,1140.3945582295044,1147.4590373783922,12555,92,112,,0 days 00:13:27.939000,True,0.0
289,ETHUSD,Short,2021-01-06 20:22:03.895000+00:00,2021-01-07 03:26:49.876000+00:00,1178.996873755476,1215.328005347898,-17577,58,7,,0 days 07:04:45.981000,True,0.0
290,ETHUSD,Long,2021-01-20 12:21:59.273000+00:00,2021-01-20 14:40:09.358000+00:00,1281.2883063063061,1303.7366666666667,2775,19,18,,0 days 02:18:10.085000,True,0.0
291,ETHUSD,Long,2021-01-20 16:00:38.834000+00:00,2021-01-21 00:28:26.740000+00:00,1256.55,1366.2850450450449,1110,2,10,,0 days 08:27:47.906000,True,0.0
292,ETHUSD,Long,2021-01-21 02:38:00.906000+00:00,2021-01-22 05:44:16.907000+00:00,1115.1667898442602,1129.687928984426,28260,204,209,,1 days 03:06:16.001000,True,17.760577
293,ETHUSD,Long,2021-01-22 07:41:10.176000+00:00,2021-01-24 12:12:21.594000+00:00,1192.9786610878662,1313.8604635621832,14101,87,37,,2 days 04:31:11.418000,True,71.055411
294,ETHUSD,Short,2021-01-24 12:12:21.594000+00:00,2021-01-24 12:12:26.692000+00:00,1334.25,1335.8,-115,1,1,,0 days 00:00:05.098000,True,0.0
295,ETHUSD,Long,2021-01-25 00:28:41.952000+00:00,2021-01-26 03:37:04.992000+00:00,1386.739428240932,1330.5584731058414,7659,49,65,,1 days 03:08:23.040000,True,144.994767
296,ETHUSD,Short,2021-01-26 04:54:56.856000+00:00,2021-01-26 10:46:41.540000+00:00,1348.6,1344.8259225922593,-1111,1,6,,0 days 05:51:44.684000,True,0.0
297,ETHUSD,Long,2021-01-26 10:58:14.210000+00:00,2021-01-26 10:58:17.979000+00:00,1336.05,1335.35,40,1,1,,0 days 00:00:03.769000,True,0.0
298,ETHUSD,Long,2021-01-26 14:39:03.593000+00:00,2021-01-27 16:01:21.588000+00:00,1232.5,1278.0983333333334,2220,14,22,,1 days 01:22:17.995000,True,-0.027342
299,ETHUSD,Long,2021-01-28 23:20:39.384000+00:00,2021-01-29 16:31:34.279000+00:00,1361.035698954511,1388.9091359135912,12221,84,66,,0 days 17:10:54.895000,True,7.572833
300,ETHUSD,Long,2021-01-29 18:46:59.199000+00:00,2021-01-31 17:48:40.163000+00:00,1337.9275868945867,1331.0567207977208,13329,77,97,,1 days 23:01:40.964000,True,19.87743
301,ETHUSD,Long,2021-02-02 05:40:32.953000+00:00,2021-02-04 06:01:30.977000+00:00,1478.681881260142,1592.708622908623,10206,82,51,,2 days 00:20:58.024000,True,97.061117
302,ETHUSD,Short,2021-02-04 06:04:43.657000+00:00,2021-02-04 06:07:22.935000+00:00,1660.0,1668.0266587677725,-422,1,6,,0 days 00:02:39.278000,True,0.0
303,ETHUSD,Long,2021-02-05 02:03:46.031000+00:00,2021-02-05 09:56:10.996000+00:00,1607.7083528352837,1655.9446624662467,5555,26,17,,0 days 07:52:24.965000,True,0.0
304,ETHUSD,Long,2021-02-06 16:06:53.844000+00:00,2021-02-22 14:37:10.716000+00:00,1643.4538703220192,1699.497050478677,23573,229,220,,15 days 22:30:16.872000,True,108.131756
305,ETHUSD,Long,2021-02-22 15:27:42.620000+00:00,2021-02-22 15:57:26.276000+00:00,1712.5447747747746,1734.0764864864866,555,8,7,,0 days 00:29:43.656000,True,0.0
306,ETHUSD,Long,2021-02-22 17:45:11.254000+00:00,2021-02-27 14:58:24.320000+00:00,1563.847482347341,1570.8809877679864,18708,214,307,,4 days 21:13:13.066000,True,142.576415
307,ETHUSD,Short,2021-02-27 14:58:24.320000+00:00,2021-02-27 14:58:35.930000+00:00,1473.5,1474.269306930693,-202,1,4,,0 days 00:00:11.610000,True,0.0
308,ETHUSD,Long,2021-02-27 19:51:15.283000+00:00,2021-03-02 00:13:54.807000+00:00,1382.3891735137747,1562.421791572853,6207,24,32,,2 days 04:22:39.524000,True,-18.475806
309,ETHUSD,Short,2021-03-02 00:13:54.807000+00:00,2021-03-02 07:15:00.831000+00:00,1589.3,1535.55,-11,1,1,,0 days 07:01:06.024000,True,0.0
310,ETHUSD,Long,2021-03-02 07:15:00.831000+00:00,2021-03-09 21:25:59.411000+00:00,1498.822532865118,1610.8000135196032,9984,52,73,,7 days 14:10:58.580000,True,214.565088
311,ETHUSD,Long,2021-03-10 02:03:15.229000+00:00,2021-03-26 21:46:22.644000+00:00,1729.975910498539,1717.3748982067052,13109,91,163,,16 days 19:43:07.415000,True,-23.533372
312,ETHUSD,Short,2021-03-26 21:46:22.644000+00:00,2021-03-27 19:49:35.053000+00:00,1700.0876574307306,1693.342627960275,-3927,46,24,,0 days 22:03:12.409000,True,-39.120048
313,ETHUSD,Short,2021-03-27 19:54:21.776000+00:00,2021-03-27 21:05:16.651000+00:00,1705.275,1728.2000000000003,-2222,22,11,,0 days 01:10:54.875000,True,0.0
314,ETHUSD,Long,2021-03-27 21:07:47.213000+00:00,2021-04-21 20:08:10.293000+00:00,2134.5580570547418,2377.7507547782334,8435,159,222,,24 days 23:00:23.080000,True,355.633456
315,ETHUSD,Long,2021-04-23 02:16:23.946000+00:00,2021-04-25 07:24:08.323000+00:00,2191.453125,2177.6800394144143,5328,62,44,,2 days 05:07:44.377000,True,-6.045770999999999
316,ETHUSD,Short,2021-04-25 07:31:38.267000+00:00,2021-04-25 07:40:17.656000+00:00,2181.0,2188.452414075286,-1222,11,10,,0 days 00:08:39.389000,True,0.0
317,ETHUSD,Short,2021-05-04 11:40:26.040000+00:00,2021-05-04 15:07:04.884000+00:00,3495.6934234234236,3368.103693693694,-555,13,8,,0 days 03:26:38.844000,True,0.016806
318,ETHUSD,Short,2021-05-06 15:21:09.192000+00:00,2021-05-06 17:56:11.807000+00:00,3586.6666666666665,3566.4,-999,23,3,,0 days 02:35:02.615000,True,0.0
319,ETHUSD,Short,2021-05-08 13:36:04.347000+00:00,2021-05-10 20:48:53.263000+00:00,3827.0421052631577,3829.938462146357,-5328,90,88,,2 days 07:12:48.916000,True,2.770771
320,ETHUSD,Long,2021-05-11 03:20:43.471000+00:00,2021-05-12 03:46:47.076000+00:00,3799.0,4326.0,333,4,1,,1 days 00:26:03.605000,True,2.74145
321,ETHUSD,Short,2021-05-12 03:46:47.076000+00:00,2021-05-13 00:02:05.455000+00:00,4330.62,3753.2666666666664,-777,10,2,,0 days 20:15:18.379000,True,17.449353
322,ETHUSD,Long,2021-05-13 00:02:05.455000+00:00,2021-05-13 10:52:10.380000+00:00,3677.6375000000003,3679.9359909909913,2220,13,8,,0 days 10:50:04.925000,True,0.0
323,ETHUSD,Short,2021-05-15 07:14:17.311000+00:00,2021-05-18 04:44:31.814000+00:00,3900.1748144220574,3505.200901378579,-943,21,18,,2 days 21:30:14.503000,True,2.860519
324,ETHUSD,Long,2021-05-19 04:53:36.240000+00:00,2021-05-19 13:40:37.506000+00:00,2336.9219037100256,2417.548079722878,19031,78,91,,0 days 08:47:01.266000,True,5.677882
325,ETHUSD,Long,2021-05-19 13:46:02.890000+00:00,2021-05-19 15:55:10.828000+00:00,2388.5,2713.889918991899,2222,5,24,,0 days 02:09:07.938000,True,0.0
326,ETHUSD,Long,2021-05-19 16:03:18.393000+00:00,2021-05-19 17:32:12.862000+00:00,2643.9249999999997,2850.488795045045,888,8,17,,0 days 01:28:54.469000,True,0.0
327,ETHUSD,Long,2021-05-19 18:44:33.604000+00:00,2021-05-20 15:52:56.757000+00:00,2333.7603235159468,2916.258881428353,13106,83,88,,0 days 21:08:23.153000,True,244.453525
328,ETHUSD,Long,2021-05-20 16:04:16.769000+00:00,2021-05-20 22:15:46.722000+00:00,2693.075154028436,2814.7351481042656,8440,56,137,,0 days 06:11:29.953000,True,0.0
329,ETHUSD,Short,2021-05-21 00:32:17.109000+00:00,2021-05-21 14:36:11.699000+00:00,2912.3727272727274,2549.080917874396,-1221,74,11,,0 days 14:03:54.590000,True,844.658347
330,ETHUSD,Long,2021-05-21 14:36:11.699000+00:00,2021-05-22 18:41:17.328000+00:00,2306.3816486893993,2402.3431164681965,15550,150,183,,1 days 04:05:05.629000,True,74.641482
331,ETHUSD,Long,2021-05-23 05:18:24.260000+00:00,2021-05-23 06:39:05.089000+00:00,2207.1,2198.640900900901,555,1,6,,0 days 01:20:40.829000,True,0.0
332,ETHUSD,Long,2021-05-23 07:52:07.247000+00:00,2021-05-23 10:49:47.707000+00:00,2101.825,2150.6505405405405,1110,5,11,,0 days 02:57:40.460000,True,0.0
333,ETHUSD,Long,2021-05-23 16:17:10.003000+00:00,2021-05-24 21:42:04.348000+00:00,2052.5401849217637,2625.125900900901,4218,39,77,,1 days 05:24:54.345000,True,-3.329002
334,ETHUSD,Long,2021-05-25 10:05:01.845000+00:00,2021-05-28 04:08:33.835000+00:00,2566.4261714056865,2698.1320184221063,2497,41,3,,2 days 18:03:31.990000,True,227.718126
335,ETHUSD,Long,2021-05-28 05:41:29.247000+00:00,2021-06-05 18:29:07.936000+00:00,2504.0103083853082,2698.0070339570343,2886,62,15,,8 days 12:47:38.689000,True,50.591422
336,ETHUSD,Short,2021-06-09 01:12:35.435000+00:00,2021-06-09 16:22:52.108000+00:00,2517.3315980081484,2580.429470348574,-2209,19,10,,0 days 15:10:16.673000,True,0.124772
337,ETHUSD,Short,2021-06-25 10:44:50.218000+00:00,2021-06-28 04:29:14.067000+00:00,1853.3649876165503,1924.5155850754936,-13728,119,68,,2 days 17:44:23.849000,True,14.077399
338,ETHUSD,Long,2021-06-28 04:29:14.067000+00:00,2021-07-03 12:43:15.154000+00:00,2079.9054344667247,2219.4429546366923,2491,19,7,,5 days 08:14:01.087000,True,-110.197306
339,ETHUSD,Short,2021-09-01 20:56:11.816000+00:00,2021-09-07 14:46:38.415000+00:00,3923.9128524046437,3874.4888888888886,-1809,56,19,,5 days 17:50:26.599000,True,10.692266
340,ETHUSD,Long,2021-09-07 14:46:38.415000+00:00,2021-09-16 23:03:30.115000+00:00,3263.958934432486,3448.7181894704618,6852,132,172,,9 days 08:16:51.700000,True,213.92227100000002
341,ETHUSD,Long,2021-09-17 08:02:22.331000+00:00,2021-09-26 09:46:51.963000+00:00,3027.1820045021464,2987.383723910655,8421,115,268,,9 days 01:44:29.632000,True,-68.63118399999999
342,ETHUSD,Short,2021-09-26 09:46:51.963000+00:00,2021-09-26 15:52:58.560000+00:00,2996.1400000000003,3049.5053085143054,-2901,28,19,,0 days 06:06:06.597000,True,-6.003256
343,ETHUSD,Long,2021-09-26 20:27:37.634000+00:00,2021-10-09 19:57:27.854000+00:00,3146.081250712575,3442.792235776992,5772,105,164,,12 days 23:29:50.220000,True,225.442922
344,ETHUSD,Long,2021-10-10 23:39:01.679000+00:00,2021-10-11 10:27:27.448000+00:00,3407.4249999999997,3587.4402027027027,444,6,8,,0 days 10:48:25.769000,True,0.0
345,ETHUSD,Long,2021-10-12 03:10:32.837000+00:00,2021-10-12 23:55:05.373000+00:00,3417.7499999999995,3491.142292292292,999,8,13,,0 days 20:44:32.536000,True,-0.034593
346,ETHUSD,Long,2021-10-13 05:43:46.628000+00:00,2021-10-15 01:10:15.954000+00:00,3444.0,3766.4202702702705,999,10,12,,1 days 19:26:29.326000,True,6.451986
347,ETHUSD,Long,2021-10-15 16:59:47.871000+00:00,2021-10-16 20:04:30.195000+00:00,3855.519229807452,3837.9554138534636,3999,24,22,,1 days 03:04:42.324000,True,-1.627366
348,ETHUSD,Long,2021-10-17 20:01:23.169000+00:00,2021-11-06 19:14:36.701000+00:00,3977.1165015015013,4404.980503003003,5217,107,234,,19 days 23:13:13.532000,True,211.1825
349,ETHUSD,Long,2021-11-10 20:50:36.548000+00:00,2021-12-01 21:04:32.858000+00:00,4208.997877701671,4241.114424885545,14917,623,573,,21 days 00:13:56.310000,True,-160.95105699999996
350,ETHUSD,Long,2021-12-01 22:32:44.123000+00:00,2021-12-03 15:50:04.808000+00:00,4574.15005299417,4498.215527291997,1887,33,25,,1 days 17:17:20.685000,True,160.213122
351,ETHUSD,Long,2021-12-03 15:55:24.330000+00:00,2021-12-03 16:38:19.078000+00:00,4393.514584543869,4396.132253848388,3442,17,72,,0 days 00:42:54.748000,True,0.0
352,ETHUSD,Short,2021-12-03 16:38:19.078000+00:00,2021-12-03 16:38:44.857000+00:00,4397.45,4413.0,-1,1,1,,0 days 00:00:25.779000,True,0.0
353,ETHUSD,Long,2021-12-03 16:42:12.996000+00:00,2021-12-04 06:30:52.752000+00:00,4128.4892656820875,4004.4169505480363,11108,202,319,,0 days 13:48:39.756000,True,0.0
354,ETHUSD,Long,2021-12-04 07:08:14.998000+00:00,2021-12-04 08:44:06.085000+00:00,3855.5064456721916,3954.1721301411912,1629,9,41,,0 days 01:35:51.087000,True,0.0
355,ETHUSD,Long,2021-12-04 10:42:01.458000+00:00,2021-12-04 12:44:32.675000+00:00,3887.1000000000004,3933.3425675675676,666,13,15,,0 days 02:02:31.217000,True,-243.23537
356,ETHUSD,Long,2021-12-04 21:44:44.977000+00:00,2021-12-05 02:51:50.039000+00:00,4066.0,4100.041741741741,333,10,18,,0 days 05:07:05.062000,True,0.0
357,ETHUSD,Long,2021-12-06 08:24:43.743000+00:00,2021-12-06 12:54:53.100000+00:00,3988.5,4065.4005255255256,666,19,13,,0 days 04:30:09.357000,True,0.026553
358,ETHUSD,Long,2021-12-08 15:08:42.142000+00:00,2021-12-10 17:36:48.148000+00:00,4157.444066455697,4028.769340311587,7217,157,213,,2 days 02:28:06.006000,True,-3.1003800000000004
359,ETHUSD,Short,2021-12-13 12:37:57.387000+00:00,2021-12-13 19:45:56.030000+00:00,3985.104545454545,3705.3569169960474,-253,19,8,,0 days 07:07:58.643000,True,0.0
360,ETHUSD,Short,2021-12-14 00:05:17.415000+00:00,2021-12-15 20:29:59.311000+00:00,3917.4829230769233,3955.429641025641,-642,22,31,,1 days 20:24:41.896000,True,8.166249
361,ETHUSD,Long,2021-12-16 07:51:51.969000+00:00,2021-12-18 10:23:08.358000+00:00,3979.31375127421,3946.4119469928646,4905,77,119,,2 days 02:31:16.389000,True,-5.735995000000001
362,ETHUSD,Long,2021-12-19 01:27:27.334000+00:00,2021-12-21 00:00:49.516000+00:00,3879.149334140436,3906.5426755447943,2478,39,39,,1 days 22:33:22.182000,True,-0.352862
363,ETHUSD,Long,2021-12-24 01:36:08.957000+00:00,2021-12-29 11:22:11.707000+00:00,3929.3407932011332,3789.166699493528,3419,61,117,,5 days 09:46:02.750000,True,-1.413443
364,ETHUSD,Short,2021-12-29 11:22:11.707000+00:00,2021-12-30 04:16:50.872000+00:00,3763.8184300927514,3685.841638545182,-2667,111,80,,0 days 16:54:39.165000,True,-51.218225
365,ETHUSD,Long,2021-12-30 04:24:16.236000+00:00,2021-12-30 07:59:06.163000+00:00,3673.5999999999995,3711.8423076923073,26,1,2,,0 days 03:34:49.927000,True,0.0
366,ETHUSD,Long,2022-01-03 23:39:16.433000+00:00,2022-01-05 11:52:48.397000+00:00,3756.65,3796.8740540540543,1110,23,23,,1 days 12:13:31.964000,True,-0.109202
367,ETHUSD,Long,2022-01-05 19:15:09.217000+00:00,2022-01-07 15:14:34.107000+00:00,3410.35,3249.8462712712712,1554,18,45,,1 days 19:59:24.890000,True,-4.077606
368,ETHUSD,Long,2022-01-07 15:51:41.562000+00:00,2022-01-07 16:10:20.381000+00:00,3081.0,3138.451351351351,333,5,4,,0 days 00:18:38.819000,True,0.0
369,ETHUSD,Long,2022-01-08 18:10:36.119000+00:00,2022-01-09 08:29:29.717000+00:00,3051.5955455455455,3109.169219219219,999,21,16,,0 days 14:18:53.598000,True,0.0
370,ETHUSD,Long,2022-01-10 12:43:19.740000+00:00,2022-01-10 14:07:37.860000+00:00,3068.25,3017.6820945945947,444,5,19,,0 days 01:24:18.120000,True,0.0
371,ETHUSD,Long,2022-01-12 03:41:23.570000+00:00,2022-01-12 20:30:00.800000+00:00,3240.435516178736,3374.52592449923,1298,85,42,,0 days 16:48:37.230000,True,-0.151141
372,ETHUSD,Short,2022-01-12 21:24:52.729000+00:00,2022-01-14 18:56:53.237000+00:00,3411.0,3292.15,-55,1,2,,1 days 21:32:00.508000,True,17.10695
373,ETHUSD,Short,2022-01-18 14:50:19.791000+00:00,2022-01-20 16:02:37.197000+00:00,3134.5457792207794,3269.466103896104,-770,35,16,,2 days 01:12:17.406000,True,0.23696099999999998
374,ETHUSD,Long,2022-01-25 02:48:44.152000+00:00,2022-01-26 14:45:13.511000+00:00,2410.310606060606,2633.85,330,11,8,,1 days 11:56:29.359000,True,-0.060818
375,ETHUSD,Long,2022-01-26 22:40:13.956000+00:00,2022-01-28 15:27:54.855000+00:00,2416.1924985738733,2425.688362806617,10518,177,96,,1 days 16:47:40.899000,True,12.707066999999999
376,ETHUSD,Short,2022-01-30 04:15:42.500000+00:00,2022-01-31 17:52:57.912000+00:00,2631.95,2686.8415165165165,-666,13,13,,1 days 13:37:15.412000,True,0.10807199999999999
377,ETHUSD,Long,2022-02-03 04:02:30.001000+00:00,2022-02-03 16:34:08.359000+00:00,2660.9432735426008,2637.836995515695,223,5,11,,0 days 12:31:38.358000,True,0.005774
378,ETHUSD,Long,2022-03-01 13:57:58.637000+00:00,2022-03-04 14:49:27.795000+00:00,2852.2699892990904,2759.9336864633497,9345,268,194,,3 days 00:51:29.158000,True,-9.140278
379,ETHUSD,Long,2022-03-28 00:33:42.827000+00:00,2022-03-28 13:25:19.826000+00:00,3305.1741617356997,3325.7467126890206,1521,18,31,,0 days 12:51:36.999000,True,0.96585
380,ETHUSD,Long,2022-03-31 16:26:33.266000+00:00,2022-04-05 01:16:03.309000+00:00,3254.314834710744,3460.1810743801652,1210,31,43,,4 days 08:49:30.043000,True,22.44943
381,ETHUSD,Long,2022-04-06 15:32:48.903000+00:00,2022-04-07 09:53:39.837000+00:00,3197.8572302558396,3222.003420467186,3174,44,61,,0 days 18:20:50.934000,True,0.0
382,ETHUSD,Short,2022-04-07 09:53:42.215000+00:00,2022-04-07 10:04:52.494000+00:00,3220.0,3229.273076923077,-104,5,3,,0 days 00:11:10.279000,True,0.0
383,ETHUSD,Long,2022-04-07 14:40:16.081000+00:00,2022-04-07 16:59:11.423000+00:00,3180.8,3214.15825,400,6,11,,0 days 02:18:55.342000,True,0.0
